ts_code,name,report_date,org_name,author_name,rating,rating_label,tp_low,tp_high,source_file,eps_y1,eps_y1_year,pe_y1,eps_y2,eps_y2_year,pe_y2,eps_y3,eps_y3_year,pe_y3
000425.SZ,徐工机械,2026-05-14,长江证券,"赵智勇,臧雄,曹小敏,王硕",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000425_SZ_20260514_长江证券_徐工机械25A_26Q1业绩点评_盈利能力持续提升_看好矿机.md,0.7,2026.0,14.67,0.9,2027.0,11.38,1.14,2028.0,9.06
000538.SZ,云南白药,2026-04-15,信达证券,"唐爱金,章钟涛",无,Neutral,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000538_SZ_20260415_信达证券_云南白药_25年达成_增长_增效_增值_目标_短中长期部署多.md,3.09,2026.0,17.82,3.36,2027.0,16.4,3.64,2028.0,15.11
000538.SZ,云南白药,2026-04-16,华兴证券,赵冰,买入,Positive,82.2,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000538_SZ_20260416_华兴证券_云南白药_结构优化驱动盈利改善_产品与产业链共同支撑增长.md,3.38,2026.0,16.2,3.7,2027.0,14.8,4.36,2028.0,12.5
000538.SZ,云南白药,2026-04-29,华创证券,"郑辰,高初蕾",推荐,Positive,62.4,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000538_SZ_20260429_华创证券_云南白药2025年报及2026年一季报点评_工业增长强劲_保.md,3.12,2026.0,18.0,3.36,2027.0,16.0,3.63,2028.0,15.0
000538.SZ,云南白药,2026-04-29,银河证券,"程培,宋丽莹",推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000538_SZ_20260429_银河证券_云南白药2026年一季报业绩点评_营收稳健增长_创新管线持续.md,3.19,2026.0,17.12,3.53,2027.0,15.46,3.9,2028.0,14.0
000538.SZ,云南白药,2026-05-07,长城证券,"吴天昊,丁健行",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000538_SZ_20260507_长城证券_云南白药_业绩符合预期_看好全年稳健向前.md,3.09,2026.0,17.1,3.33,2027.0,15.8,3.59,2028.0,14.7
000568.SZ,泸州老窖,2026-05-04,华鑫证券,孙山山,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000568_SZ_20260504_华鑫证券_泸州老窖公司事件点评报告_加速出清_释放压力.md,6.82,2026.0,14.7,7.37,2027.0,13.6,8.15,2028.0,12.3
000568.SZ,泸州老窖,2026-05-06,国投证券,"蔡琪,尤诗超,燕斯娴",买入,Positive,112.5,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000568_SZ_20260506_国投证券_泸州老窖_业绩阶段性承压_未来改善可期.md,6.5,2026.0,15.4,6.9,2027.0,14.5,7.58,2028.0,13.2
000568.SZ,泸州老窖,2026-05-08,首创证券,赵瑞,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000568_SZ_20260508_首创证券_泸州老窖公司简评报告_主动降速释放压力_坚守价盘维护品牌价值.md,6.89,2026.0,14.4,7.45,2027.0,13.3,8.2,2028.0,12.1
000568.SZ,泸州老窖,2026-05-09,长江证券,"董思远,朱梦兰,石智坤",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000568_SZ_20260509_长江证券_泸州老窖2025年年报及2026年一季报点评_环比改善_低度.md,6.93,2026.0,14.46,7.3,2027.0,13.72,7.57,2028.0,13.23
000568.SZ,泸州老窖,2026-05-10,国信证券,"张向伟,张未艾",优于大市,Neutral,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000568_SZ_20260510_国信证券_泸州老窖_2025Q4释放经营压力_股息率具备优势.md,6.16,2026.0,15.8,6.49,2027.0,15.0,7.09,2028.0,13.8
000596.SZ,古井贡酒,2026-05-08,首创证券,赵瑞,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000596_SZ_20260508_首创证券_古井贡酒公司简评报告_主动调整纾压_省内精耕细作.md,6.61,2026.0,16.1,7.19,2027.0,14.7,8.0,2028.0,13.3
000596.SZ,古井贡酒,2026-05-10,国信证券,"张向伟,张未艾",优于大市,Neutral,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000596_SZ_20260510_国信证券_古井贡酒_2025年加速调整_2026Q1收入降幅环比收窄.md,6.66,2026.0,16.0,7.13,2027.0,14.9,7.76,2028.0,13.7
000596.SZ,古井贡酒,2026-05-10,国投证券,"蔡琪,尤诗超,燕斯娴",买入,Positive,115.5,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000596_SZ_20260510_国投证券_古井贡酒_顺应市场筑底蓄力_基地市场表现稳健.md,6.2,2026.0,17.2,6.84,2027.0,15.6,7.72,2028.0,13.8
000596.SZ,古井贡酒,2026-05-14,华福证券,"龚源月,杨良俊",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000596_SZ_20260514_华福证券_古井贡酒_省内优势明显_省外盘整蓄势.md,6.83,2026.0,14.5,7.5,2027.0,13.2,8.43,2028.0,11.8
000596.SZ,古井贡酒,2026-05-14,长江证券,"朱梦兰,董思远",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000596_SZ_20260514_长江证券_古井贡酒2025年年报及一季报点评_加速出清_边际改善.md,8.14,2026.0,13.09,8.67,2027.0,12.29,9.27,2028.0,11.5
000617.SZ,中油资本,2025-04-21,华龙证券,杨晓天,增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000617_SZ_20250421_华龙证券_中油资本2024年业绩点评报告_定位优质产融金控平台_公司资.md,0.38,2025.0,18.0,0.39,2026.0,17.8,0.39,2027.0,17.6
000617.SZ,中油资本,2025-04-25,中信证券,"童成墩,薛姣,林永健,田良,陆昊",无,Neutral,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000617_SZ_20250425_中信证券_中油资本2024年年报点评_信托转型初见成效_长期产融结合空.md,0.38,2025.0,19.42,0.4,2026.0,18.67,0.41,2027.0,18.13
000617.SZ,中油资本,2025-05-05,华龙证券,杨晓天,增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000617_SZ_20250505_华龙证券_中油资本2024年报及2025年一季报业绩点评_定位优质产融.md,0.38,2025.0,18.1,0.39,2026.0,17.8,0.39,2027.0,17.6
000617.SZ,中油资本,2025-11-14,国金证券,"舒思勤,方丽,洪希柠,夏昌盛",买入,Positive,10.98,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000617_SZ_20251114_国金证券_中油资本_多牌照发力_产融协同韧性突显.md,0.38,2025.0,,0.39,2026.0,,0.41,2027.0,
000617.SZ,中油资本,2026-05-06,广发证券,"陈福,李怡华",增持,Positive,10.34,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000617_SZ_20260506_广发证券_中油资本_承续过往_格局缓变.md,0.39,2026.0,24.45,0.4,2027.0,23.34,0.4,2028.0,23.77
000625.SZ,长安汽车,2026-04-30,华泰证券,"宋亭亭,王立献,张高栋",买入,Positive,12.77,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000625_SZ_20260430_华泰证券_长安汽车_关注电动化提速和海外突破.md,0.57,2026.0,17.37,0.7,2027.0,14.06,0.78,2028.0,12.54
000625.SZ,长安汽车,2026-05-05,东方证券,"姜雪晴,袁俊轩,刘宇浩",买入,Positive,10.26,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000625_SZ_20260505_东方证券_长安汽车_产品结构优化_出口实现较高增长.md,0.57,2026.0,16.7,0.69,2027.0,13.8,0.74,2028.0,12.8
000625.SZ,长安汽车,2026-05-06,开源证券,"邓健全,赵悦媛,徐剑峰",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000625_SZ_20260506_开源证券_长安汽车_4月海外_新能源销量同比高增_三大计划稳步推进__.md,0.49,2026.0,19.3,0.66,2027.0,14.4,0.9,2028.0,10.6
000625.SZ,长安汽车,2026-05-06,招商证券,"汪刘胜,杨献宇",强烈推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000625_SZ_20260506_招商证券_长安汽车_业绩短期承压_全球化战略纵深推进.md,0.43,2026.0,22.4,0.6,2027.0,15.9,0.65,2028.0,14.6
000625.SZ,长安汽车,2026-05-10,长江证券,"高伊楠,张扬",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000625_SZ_20260510_长江证券_长安汽车2026年Q1点评_汇兑损益影响当期利润_出海销量表.md,0.51,2026.0,19.38,0.72,2027.0,13.59,0.87,2028.0,11.36
000629.SZ,钒钛股份,2025-03-25,光大证券,"王招华,方驭涛",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000629_SZ_20250325_光大证券_钒钛股份动态点评_钒电池装机大增叠加钢铁用钒好转_钒价有望触.md,0.03,2024.0,96.0,0.06,2025.0,52.0,0.07,2026.0,39.0
000629.SZ,钒钛股份,2025-03-30,光大证券,"王招华,方驭涛",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000629_SZ_20250330_光大证券_钒钛股份2024年年报点评_看好2025年钒价触底回升带来的.md,0.06,2025.0,51.0,0.08,2026.0,38.0,0.09,2027.0,33.0
000629.SZ,钒钛股份,2025-03-30,华泰证券,李斌,持有,Neutral,3.12,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000629_SZ_20250330_华泰证券_钒钛股份_2025年钒产品有望量价齐升.md,0.05,2025.0,57.56,0.06,2026.0,50.42,0.06,2027.0,46.59
000629.SZ,钒钛股份,2025-03-31,东海证券,"周啸宇,赵敏敏",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000629_SZ_20250331_东海证券_钒钛股份_高端产能陆续投放_盈利拐点将至__公司简评报告.md,0.06,2025.0,45.66,0.07,2026.0,40.04,0.1,2027.0,29.8
000629.SZ,钒钛股份,2025-04-08,民生证券,"邱祖学,孙二春",推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000629_SZ_20250408_民生证券_钒钛股份2024年年报点评_钒产品价格下跌拖累业绩_期待行业.md,0.06,2025.0,40.0,0.08,2026.0,30.0,0.1,2027.0,26.0
000630.SZ,铜陵有色,2025-11-20,东方证券,"刘洋,李一涛,黄雨韵",买入,Positive,6.08,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000630_SZ_20251120_东方证券_铜陵有色首次覆盖_铜冶龙头_资源加持_焕新出发.md,0.27,2025.0,18.8,0.38,2026.0,13.5,0.43,2027.0,12.0
000630.SZ,铜陵有色,2025-12-08,国元证券,"马捷,石昆仑",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000630_SZ_20251208_国元证券_铜陵有色首次覆盖报告_铜资源紧缺度上升_米拉多二期指引增长.md,0.2,2025.0,26.47,0.33,2026.0,16.41,0.35,2027.0,15.13
000630.SZ,铜陵有色,2026-03-31,国泰海通,"李鹏飞,刘小华",增持,Positive,6.8,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000630_SZ_20260331_国泰海通_铜陵有色首次覆盖报告_资源增厚与冶炼改善共振成长.md,0.22,2025.0,26.29,0.34,2026.0,17.2,0.6,2027.0,9.68
000630.SZ,铜陵有色,2026-04-20,华安证券,"许勇其,黄玺",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000630_SZ_20260420_华安证券_铜陵有色_铜产量维持增长_冶炼利润有望优化.md,0.38,2026.0,17.14,0.43,2027.0,15.05,0.49,2028.0,13.4
000630.SZ,铜陵有色,2026-04-22,国信证券,"刘孟峦,焦方冉",优于大市,Neutral,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000630_SZ_20260422_国信证券_铜陵有色_矿山和冶炼业务盈利能力强_米拉多二期有望年内投产.md,0.56,2026.0,11.4,0.89,2027.0,7.2,0.89,2028.0,7.2
000651.SZ,格力电器,2026-05-02,天风证券,"周嘉乐,金昊田",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000651_SZ_20260502_天风证券_格力电器_营收增速转正_渠道改革成效有望持续释放.md,5.44,2026.0,7.36,5.72,2027.0,7.0,5.99,2028.0,6.68
000651.SZ,格力电器,2026-05-04,申万宏源证券,"刘正,刘嘉玲",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000651_SZ_20260504_申万宏源证券_格力电器25年报暨26年一季报点评_分红超预期_低估值的优质.md,5.44,2026.0,7.0,5.87,2027.0,7.0,6.18,2028.0,6.0
000651.SZ,格力电器,2026-05-06,国泰海通,"蔡雯娟,成浅之",增持,Positive,54.4,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000651_SZ_20260506_国泰海通_格力电器2025_26Q1财报点评_业绩表现稳健_回购注销增.md,5.44,2026.0,7.34,5.54,2027.0,7.22,5.76,2028.0,6.93
000651.SZ,格力电器,2026-05-07,长江证券,"陈亮,王圣杰",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000651_SZ_20260507_长江证券_格力电器_收入韧性增长_高分红叠加大额回购.md,5.39,2026.0,7.14,5.64,2027.0,6.81,6.08,2028.0,6.32
000651.SZ,格力电器,2026-05-13,中信证券,"李奕臻,朱昱锟,王文聪,王伟达,霍商贤",买入,Positive,64.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000651_SZ_20260513_中信证券_格力电器2025年年报及2026年一季报点评_产品结构优化_.md,5.34,2026.0,7.5,5.69,2027.0,7.0,5.91,2028.0,6.8
000661.SZ,长春高新,2026-04-25,光大证券,黄素青,增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000661_SZ_20260425_光大证券_长春高新2025年年报和2026年一季报点评_短期阵痛不改长.md,2.75,2026.0,31.0,3.19,2027.0,27.0,4.33,2028.0,20.0
000661.SZ,长春高新,2026-04-27,东北证券,吴明华,增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000661_SZ_20260427_东北证券_长春高新_主业经营展现韧性_创新布局打开成长空间.md,2.5,2026.0,34.09,3.71,2027.0,23.04,5.2,2028.0,16.42
000661.SZ,长春高新,2026-04-28,华泰证券,"代雯,沈卢庆,孙茗馨",买入,Positive,111.34,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000661_SZ_20260428_华泰证券_长春高新_期待早期创新管线陆续步入收获期.md,2.93,2026.0,29.0,3.23,2027.0,26.33,3.54,2028.0,24.03
000661.SZ,长春高新,2026-04-29,申万宏源证券,仰佳佳,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000661_SZ_20260429_申万宏源证券_长春高新_生长激素业务企稳_研发进入收获期_2025年年报_.md,2.98,2026.0,29.0,3.79,2027.0,23.0,4.85,2028.0,18.0
000661.SZ,长春高新,2026-05-06,国泰海通,"彭娉,余文心,郑琴",增持,Positive,100.45,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000661_SZ_20260506_国泰海通_长春高新2025年年报点评_业绩短期承压_创新构筑长期价值.md,2.51,2026.0,33.82,2.98,2027.0,28.48,3.42,2028.0,24.8
000703.SZ,恒逸石化,2024-11-04,长城证券,"肖亚平,王彤",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000703_SZ_20241104_长城证券_恒逸石化_3Q24公司盈利短期承压_静待炼化板块盈利修复.md,0.12,2024.0,57.2,0.19,2025.0,37.8,0.3,2026.0,23.7
000703.SZ,恒逸石化,2024-11-05,光大证券,"赵乃迪,蔡嘉豪",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000703_SZ_20241105_光大证券_恒逸石化2024年三季报点评_库存损失增加致Q3业绩下滑_在.md,0.16,2024.0,39.0,0.3,2025.0,21.0,0.41,2026.0,16.0
000703.SZ,恒逸石化,2024-11-07,华创证券,"杨晖,侯星宇",推荐,Positive,8.53,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000703_SZ_20241107_华创证券_恒逸石化2024年三季报点评_Q3国内化工品业绩承压_涤纶长.md,0.1,2024.0,66.0,0.2,2025.0,32.0,0.31,2026.0,21.0
000703.SZ,恒逸石化,2024-11-11,国海证券,"李永磊,董伯骏,仲逸涵",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000703_SZ_20241111_国海证券_恒逸石化公司动态研究_钦州锦纶项目有序推进_股份回购彰显信心.md,0.15,2024.0,43.65,0.31,2025.0,20.97,0.41,2026.0,15.94
000703.SZ,恒逸石化,2025-04-29,中金,"严蓓娜,王嘉许,裘孝锋",跑赢行业,Neutral,6.5,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000703_SZ_20250429_中金_恒逸石化_1Q25低于预期_静待下半年钦州锦纶投产.md,0.07,2025.0,88.6,0.14,2026.0,41.4,,,
000708.SZ,中信特钢,2026-03-22,申万宏源证券,"郭中伟,陈松涛",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000708_SZ_20260322_申万宏源证券_中信特钢_2025年业绩同比增长_产品结构持续优化.md,1.26,2026.0,13.0,1.34,2027.0,12.0,1.41,2028.0,11.0
000708.SZ,中信特钢,2026-03-24,东方证券,"于嘉懿,黄雨韵",买入,Positive,17.64,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000708_SZ_20260324_东方证券_中信特钢2025年报点评_高端品种持续增长_全球布局盈利可期.md,1.26,2026.0,12.4,1.32,2027.0,11.9,1.43,2028.0,10.9
000708.SZ,中信特钢,2026-04-22,国盛证券,"笃慧,高亢",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000708_SZ_20260422_国盛证券_中信特钢_一季度业绩同比增长_特钢产业中长期前景向好.md,1.29,2026.0,12.7,1.35,2027.0,12.2,1.43,2028.0,11.5
000708.SZ,中信特钢,2026-04-23,华泰证券,李斌,买入,Positive,20.7,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000708_SZ_20260423_华泰证券_中信特钢_毛利率改善_费用控制稳健增厚盈利.md,1.35,2026.0,12.13,1.55,2027.0,10.56,1.63,2028.0,10.07
000708.SZ,中信特钢,2026-04-28,国泰海通,"李鹏飞,魏雨迪,王宏玉,刘彦奇",增持,Positive,19.05,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000708_SZ_20260428_国泰海通_中信特钢2026年1季报点评_高端产品发力_国际化战略落地.md,1.27,2026.0,12.02,1.37,2027.0,11.1,1.46,2028.0,10.42
000709.SZ,河钢股份,2024-04-30,中金,"张树玮,陈彦",中性,Neutral,2.72,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000709_SZ_20240430_中金_河钢股份_行业底部彰显护城河_看好公司估值中枢上移.md,0.15,2024.0,15.1,0.19,2025.0,11.7,,,
000709.SZ,河钢股份,2024-05-13,国泰君安,"李鹏飞,魏雨迪,王宏玉",增持,Positive,3.02,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000709_SZ_20240513_国泰君安_河钢股份更新报告_钢铁毛利率提升_钒产品价格逐步回升.md,0.05,2024.0,,0.09,2024.0,,0.12,2024.0,19.31
000709.SZ,河钢股份,2025-04-14,银河证券,赵良毕,谨慎推荐,Neutral,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000709_SZ_20250414_银河证券_河钢股份首次覆盖报告__钢铁向材料_升级_盈利能力行业领先.md,0.08,2024.0,,0.08,2025.0,,0.11,2026.0,
000709.SZ,河钢股份,2025-05-11,国泰海通,"李鹏飞,魏雨迪,王宏玉",增持,Positive,3.2,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_000709_SZ_20250511_国泰海通_河钢股份2024年报暨2025一季报业绩点评_产销量持续增长.md,0.13,2025.0,17.44,0.14,2026.0,16.21,0.15,2027.0,14.54
